,nodos,número nodos adyacentes,pagerank,centralidad,comBPart
1173,ocho,3,0.000251319825348,6.25846319568e-06,5
1174,extiend,1,0.000180307925498,0.0,10
1175,ahitofel,1,0.000392761232033,0.0,7
1176,jude,1,0.000292331736869,0.0,7
1177,reunion,3,0.000510605376911,1.50755224553e-05,3
1178,elise,3,0.000364385835343,0.0,8
1179,hierr,2,0.00111956971665,0.0,5
1180,profan,2,0.000180307925498,0.0,1
1181,¿o,2,0.000180307925498,0.0,1
1182,maravill,3,0.000421502614726,1.02977806397e-05,7
1183,capitan,5,0.000333645988036,0.000463036896774,6
1184,hierb,4,0.000292331736869,3.44098546069e-05,7
1185,vigili,1,0.000180307925498,0.0,0
1186,lea,1,0.000353968744135,0.0,8
1187,conmig,3,0.000445997870623,0.0,0
1188,bautism,1,0.000180307925498,0.0,0
1189,sext,1,0.000550163153831,0.0,7
1190,lev,3,0.00073463548105,0.0,8
1191,bautist,1,0.000696479509383,0.0,0
1192,ley,22,0.00188249437878,0.00202528801916,1
1193,sina,2,0.00039080606049,0.0,3
1194,satanas,1,0.000299476235064,0.0,1
1195,talent,6,0.000481477108329,0.000337725364022,5
1196,cerc,2,0.000221496623463,0.0,7
1197,mical,1,0.000180307925498,0.0,8
1198,sangr,20,0.00209824564138,0.00314156628184,7
1199,gent,5,0.0004619791812,0.000207116115308,6
1200,aromat,2,0.000704597759827,0.0,13
1201,oficial,1,0.000180307925498,0.0,0
1202,cerr,2,0.000282541252465,0.0,3
1203,opinion,1,0.000257736710767,0.0,15
1204,angusti,4,0.000584059363037,0.0,7
1205,revoc,2,0.000218642441133,4.22478920414e-07,4
1206,ahimelec,1,0.000180307925498,0.0,8
1207,castig,6,0.000828844419589,0.0,4
1208,siri,3,0.00053843016336,0.000429661062061,2
1209,volv,38,0.00137722310728,0.00178174950192,0
1210,delant,88,0.00791737715195,0.0163703254525,0
1211,sepulcr,3,0.000456857169019,0.000462614417854,8
1212,vengador,1,0.000180307925498,0.0,7
1213,olvid,1,0.000180307925498,0.0,1
1214,levant,28,0.00101472889549,0.00199469464594,0
1215,alrededor,12,0.00155610018098,0.000667028422043,3
1216,ministeri,3,0.000279484050348,7.55882371481e-06,3
1217,zin,1,0.000322274796883,0.0,3
1218,limpiez,1,0.000180307925498,0.0,10
1219,projim,3,0.000485798872924,0.000477951271154,15
1220,isac,2,0.000397004981103,0.0,8
1221,expiacion,12,0.000932503412536,0.00074895465067,13
1222,traig,2,0.000197824816088,5.25751545404e-07,1
1223,novent,1,0.000180307925498,0.0,9
1224,signific,1,0.000194498194575,0.0,1
1225,alhaj,1,0.000180307925498,0.0,5
1226,promet,1,0.000281238767321,0.0,1
1227,sabr,1,0.000180307925498,0.0,1
1228,testimoni,15,0.00147283884993,0.000713184476211,1
1229,sabi,6,0.000435709225369,0.000175888869566,15
1230,mesac,2,0.000333645988036,4.22478920414e-07,44
1231,sofon,1,0.000243077189925,0.0,0
1232,quebr,1,0.000180307925498,0.0,10
1233,preci,2,0.00041451416023,0.0,5
1234,zebede,1,0.000353968744135,0.0,8
1235,tal,8,0.000210975538006,2.65284619099e-05,1
1236,tan,4,0.000180307925498,0.0,7
1237,jehu,1,0.000180307925498,0.0,8
1238,esper,4,0.000303216187809,0.0,1
1239,andes,1,0.000180307925498,0.0,1
1240,encin,1,0.000257713069261,0.0,5
1241,cuan,1,0.000180307925498,0.0,1
1242,animal,4,0.000262048406732,0.000652152881009,7
1243,cual,21,0.00153167287644,0.00278439163634,0
1244,extrañ,2,0.000281238767321,0.0,1
1245,sin,39,0.0036942105179,0.00616054776368,1
1246,sil,1,0.000303643246169,0.0,4
1247,entreg,10,0.000625222375397,8.04779388479e-05,10
1248,llev,24,0.00109954819585,0.000981297655952,13
1249,cuarent,13,0.000879664099203,0.00133158310119,5
1250,desech,1,0.000281238767321,0.0,1
1251,lleg,18,0.000581430239526,0.001138995252,7
1252,llen,14,0.00126833605872,0.00229252579787,4
1253,liban,2,0.000610941045665,0.0,5
1254,gobern,4,0.000231066768732,6.02987021422e-06,3
1255,salut,1,0.000180307925498,0.0,1
1256,perfect,2,0.000428374387761,5.63436824603e-06,1
1257,aprovech,1,0.000194498194575,0.0,1
1258,lech,3,0.00054875061433,0.000430083540982,7
1259,tembl,2,0.000351143132771,0.0,7
1260,dad,25,0.00193425139019,0.00185959571428,1
1261,nadi,5,0.000233443516234,0.000433735559585,1
1262,ardiend,1,0.000376618278457,0.0,9
1263,cautiveri,1,0.000242575019902,0.0,13
1264,tribus,6,0.000417476710652,0.000213762525658,5
1265,dan,4,0.000397004981103,0.000462753391332,8
1266,tribut,2,0.000242041020779,0.000142277821741,1
1267,dat,1,0.000180307925498,0.0,1
1268,dav,60,0.00384465641447,0.00436765559805,0
1269,dar,29,0.000969364529594,0.00300549341896,1
1270,alcanz,1,0.000180307925498,0.0,1
1271,raquel,1,0.000180307925498,0.0,8
1272,venganz,2,0.00024987820262,1.47580839252e-06,7
1273,traj,1,0.000180307925498,0.0,15
1274,diras,4,0.000293443830721,4.10868280921e-07,0
1275,tras,2,0.000256976956767,3.53313618735e-05,1
1276,sion,4,0.000541668317308,4.47626475201e-07,6
1277,sehon,1,0.000180307925498,0.0,2
1278,sient,1,0.000180307925498,0.0,0
1279,rey,170,0.0166287141828,0.0383835934804,2
1280,semej,5,0.000492301788079,0.000120809568538,7
1281,juzg,11,0.000480653443979,6.47012255176e-05,1
1282,oriental,2,0.000381296967335,0.0,3
1283,hambr,6,0.000746956964675,0.00121324329265,10
1284,mostr,3,0.000299476235064,0.0004283936253,1
1285,templ,9,0.000693736231379,0.000567494524965,1
1286,gerson,2,0.000353968744135,0.0,8
1287,escogier,2,0.000400407076886,0.0,1
1288,alzand,1,0.000180307925498,0.0,9
1289,etern,3,0.00056775988591,2.37948156437e-06,1
1290,conozc,3,0.000211548814855,2.9925590196e-07,1
1291,lod,1,0.000180307925498,0.0,7
1292,baj,4,0.000180307925498,0.0,10
1293,aren,1,0.000180307925498,0.0,3
1294,frent,3,0.000469065966463,0.000429661062061,3
1295,trabaj,5,0.000373026172354,6.50720001795e-05,10
1296,sustent,1,0.000180307925498,0.0,3
1297,seol,2,0.000284442944598,0.0,9
1298,vendran,1,0.000180307925498,0.0,5
1299,cuent,4,0.000305107324043,2.2155836764e-05,7
1300,saci,3,0.000403655043631,3.44250009886e-06,3
1301,jesus,48,0.00280612699842,0.00598499029187,0
1302,bautiz,4,0.000260554292591,2.21428581076e-05,1
1303,resplandec,1,0.000180307925498,0.0,10
1304,setecient,1,0.000269034915614,0.0,5
1305,postrer,4,0.000402550681159,2.96268859034e-05,4
1306,acepcion,2,0.000255684208151,8.57978585684e-06,7
1307,manzan,2,0.000180307925498,0.0,5
1308,pront,1,0.000218642441133,0.0,7
1309,cuand,2,0.000333645988036,0.000463036896774,7
1310,termin,1,0.000180307925498,0.0,7
1311,llanur,1,0.000292331736869,0.0,7
1312,final,2,0.000410315019305,0.0,1
1313,descendient,1,0.000180307925498,0.0,34
1314,escuch,4,0.000299476235064,0.0,0
1315,orill,3,0.000180307925498,0.0,3
1316,nun,1,0.000353968744135,0.0,8
1317,ben,1,0.000180307925498,0.0,8
1318,beb,11,0.00131233701707,0.000813616793487,1
1319,sec,2,0.000351143132771,8.77679351498e-05,3
1320,saqu,3,0.000364942862554,9.22383109521e-06,4
1321,torrent,1,0.000180307925498,0.0,51
1322,jonatan,4,0.000541371932345,0.0,0
1323,hembr,2,0.000398872608069,0.0,5
1324,tabl,7,0.000418146044667,0.000200382676465,5
1325,egipt,18,0.00169472219356,0.00110398952496,0
1326,¿es,1,0.000180307925498,0.0,43
1327,absalon,2,0.000364385835343,0.0,8
1328,mil,34,0.0015599996639,0.00671463847957,5
1329,trompet,2,0.000457164105066,0.0,10
1330,bocin,2,0.000457164105066,0.0,10
1331,mic,3,0.00054940591567,0.0,15
1332,cumbr,2,0.00023755132487,0.0,6
1333,pectoral,1,0.000251607672396,0.0,9
1334,mir,22,0.000579607305697,0.00132076516057,9
1335,divers,1,0.000180307925498,0.0,39
1336,lugar,5,0.000498163210718,0.000435155751704,7
1337,aparec,3,0.000398823387964,8.1687391423e-06,1
1338,repudi,1,0.000180307925498,0.0,15
1339,vist,8,0.000535066645208,0.000542096248854,9
1340,multitud,6,0.000661148659499,7.31784232565e-05,7
1341,tall,1,0.000256976956767,0.0,8
1342,altos,2,0.000392404223875,0.000461769460013,7
1343,herman,49,0.00601897378239,0.00611163292862,8
1344,fier,1,0.000180307925498,0.0,7
1345,uri,4,0.000416738008562,0.000326819309712,7
1346,hazael,1,0.000180307925498,0.0,2
1347,fiel,1,0.000251739638407,0.0,0
1348,apacent,1,0.000180307925498,0.0,5
1349,encontr,1,0.000246747618486,0.0,0
1350,proposicion,1,0.000314966886823,0.0,3
1351,niet,1,0.000353968744135,0.0,8
1352,principal,4,0.000549854280966,0.00125286891832,2
1353,rasg,1,0.000180307925498,0.0,5
1354,tarsis,1,0.000333645988036,0.0,50
1355,ahitob,1,0.000353968744135,0.0,8
1356,fuer,3,0.000211107148441,1.3749478846e-06,15
1357,echad,1,0.000299476235064,0.0,1
1358,prolong,1,0.000180307925498,0.0,5
1359,envi,39,0.00185867006346,0.00254271826669,0
1360,fueg,20,0.00161481560312,0.00284195034285,9
1361,encant,1,0.000180307925498,0.0,15
1362,echar,2,0.000180307925498,0.0,7
1363,perdon,8,0.000882696006767,8.3976362379e-05,13
1364,jab,1,0.000180307925498,0.0,2
1365,¡quien,1,0.000180307925498,0.0,1
1366,encend,8,0.000585215267726,0.000767421738878,4
1367,cuern,3,0.00021314068424,1.15134494211e-05,5
1368,abed-neg,1,0.00046410939706,0.0,44
1369,autor,1,0.000251275272268,0.0,1
1370,cubr,9,0.00096581260021,0.00146800390787,5
1371,cuerp,8,0.000539420741616,0.000737055263202,10
1372,becerr,8,0.000646963054617,0.000342011399387,5
1373,aceit,8,0.000649613056053,0.00183034065239,13
1374,vien,6,0.000599513561727,0.0009056385239,1
1375,grat,2,0.000541499726662,0.000462191938933,13
1376,harin,2,0.000480436116116,0.000892405473429,2
1377,harim,1,0.000353968744135,0.0,8
1378,integr,1,0.000180307925498,0.0,15
1379,gran,24,0.00115021113281,0.00359488736164,7
1380,vier,1,0.000211107148441,0.0,1
1381,grad,1,0.00021314068424,0.0,5
1382,conform,34,0.00129980913217,0.00275866679048,1
1383,iglesi,5,0.00171189975278,5.51142010731e-05,0
1384,amiud,1,0.000353968744135,0.0,8
1385,extend,6,0.000681307488034,0.00107079908417,10
1386,luz,11,0.00104968342567,0.0017961591857,1
1387,mied,1,0.000208161548987,0.0,15
1388,efrain,5,0.000760868176149,1.47867622145e-06,8
1389,numer,6,0.000316733538093,8.05842449985e-05,1
1390,lug,31,0.00209535673961,0.00260669294229,1
1391,limit,1,0.000288772809277,0.0,3
1392,lun,4,0.000409845970257,0.000434555288939,9
1393,jos,14,0.00134369895683,0.000128902854798,0
1394,jov,1,0.000348325876427,0.0,8
1395,joa,1,0.000180307925498,0.0,8
1396,job,6,0.000913927140768,0.0,0
1397,joi,3,0.000416738008562,0.0,8
1398,chacal,1,0.000377592597657,0.0,1
1399,bronc,8,0.00220689926861,0.000860589560884,5
1400,ciert,9,0.000465352685313,0.00128935023514,1
1401,resucit,4,0.000764176239057,9.19098749411e-07,10
1402,costumbr,2,0.000316733538093,0.0,1
1403,vend,1,0.000180307925498,0.0,27
1404,veng,2,0.00024086815201,0.0,0
1405,venc,1,0.000180307925498,0.0,1
1406,arrib,6,0.000775799483129,0.00048667152039,9
1407,quit,11,0.000837043850851,0.00108769704565,13
1408,quis,2,0.000184047878243,2.9573524429e-07,0
1409,entend,8,0.000693886490106,9.54741320837e-05,0
1410,cens,1,0.000180307925498,0.0,0
1411,errar,1,0.000255684208151,0.0,1
1412,resurreccion,1,0.000180307925498,0.0,10
1413,hubier,5,0.000430785068463,2.15695418645e-06,1
1414,cient,6,0.000546615749904,0.000592526742135,5
1415,catorc,3,0.000314623994541,1.11099288259e-05,5
1416,encuentr,1,0.000246747618486,0.0,0
1417,señor,57,0.00561723425159,0.00549616035744,0
1418,canane,5,0.000573327759301,0.000481216096036,7
1419,ador,7,0.000348334674337,0.000534565086484,10
1420,present,3,0.000197824816088,5.59553803752e-06,0
1421,noven,1,0.000550163153831,0.0,7
1422,abiram,1,0.000333645988036,0.0,21
1423,miembr,1,0.000180307925498,0.0,10
1424,querubin,2,0.00025114038428,0.000429661062061,5
1425,escog,5,0.000381216716297,5.27062416839e-06,15
1426,va,1,0.000180307925498,0.0,0
1427,ve,3,0.000218642441133,1.04739565686e-06,15
1428,adulteri,1,0.000342735913627,0.0,13
1429,prosper,2,0.000299476235064,0.0,1
1430,despues,28,0.000990696254314,0.00410817850035,0
1431,sedequ,3,0.000391345139098,0.0,2
1432,virg,1,0.000180307925498,0.0,8
1433,circuncid,1,0.000180307925498,0.0,15
1434,campament,6,0.000518966546261,0.000476863193015,2
1435,desiert,14,0.00100142011402,0.00166768635608,3
1436,estrad,2,0.000488897349462,2.77221938068e-06,10
1437,juan,6,0.00121599882993,0.000921250729108,0
1438,cinc,20,0.00118556814399,0.00484722650503,5
1439,asuer,1,0.000391345139098,0.0,2
1440,cint,1,0.000180307925498,0.0,33
1441,cerradur,1,0.000282541252465,0.0,3
1442,¡ay,4,0.000184047878243,7.86280212993e-07,0
1443,seiscient,3,0.000269034915614,9.65218325055e-05,5
1444,siempr,14,0.0022114206803,0.0010041000777,0
1445,pecador,2,0.00041538646927,0.0,15
1446,¡ah,1,0.000180307925498,0.0,0
1447,elisam,1,0.000180307925498,0.0,8
1448,estrell,2,0.000354747087202,5.82199572637e-05,9
1449,sopl,1,0.000180307925498,0.0,7
1450,baruc,1,0.000180307925498,0.0,8
1451,centen,2,0.000291470453743,0.0,6
1452,bander,2,0.000225693649001,2.11807706934e-06,2
1453,abaj,2,0.000400684293582,3.25442479808e-05,9
1454,cuch,1,0.000180307925498,0.0,5
1455,niñ,5,0.000427810352511,9.05913038856e-06,7
1456,nadab,1,0.000180307925498,0.0,8
1457,ada,1,0.000353968744135,0.0,8
1458,jarr,2,0.000293904566086,0.0,5
1459,cruj,2,0.000288493212935,0.000430083540982,36
1460,imer,1,0.000353968744135,0.0,8
1461,¿de,2,0.000180307925498,0.0,1
1462,piez,1,0.000180307925498,0.0,5
1463,durez,1,0.000180307925498,0.0,15
1464,pies,9,0.00122355086661,0.000430506019902,10
1465,prest,1,0.00024987820262,0.0,7
1466,crist,15,0.00106392483477,0.000875248542388,10
1467,accion,1,0.000180307925498,0.0,1
1468,santuari,6,0.000530832873324,0.00065637729933,1
1469,tejon,1,0.000290299184022,0.0,10
1470,tram,1,0.000333645988036,0.0,42
1471,martill,1,0.000330293021435,0.0,7
1472,oliv,1,0.000248839189106,0.0,6
1473,pezuñ,1,0.000180307925498,0.0,41
1474,contig,8,0.00108246558297,0.0,0
1475,inocent,1,0.000403620067317,0.0,7
1476,misteri,1,0.000333645988036,0.0,26
1477,nabot,1,0.000180307925498,0.0,49
1478,pues,84,0.00228769873501,0.00861313121937,0
1479,dondequ,1,0.000180307925498,0.0,7
1480,oyer,1,0.000211107148441,0.0,1
1481,estim,1,0.000235537046921,0.0,1
1482,pued,13,0.000508010783107,0.000373883698987,1
1483,refugi,3,0.000440852530358,3.59955471599e-05,7
1484,alumbr,1,0.000290905285714,0.0,13
1485,vivient,4,0.000532320341686,2.3318322354e-05,0
1486,column,7,0.000876331462233,0.00140332223569,5
1487,daras,1,0.000180307925498,0.0,1
1488,¿quien,6,0.000180307925498,0.0,1
1489,revist,1,0.000254387029597,0.0,0
1490,espiritual,1,0.000256976956767,0.0,1
1491,amargur,1,0.000180307925498,0.0,3
1492,lejan,2,0.000351143132771,0.0,7
1493,desenvain,1,0.000180307925498,0.0,10
1494,jubile,1,0.000306309743805,0.0,4
1495,cienci,1,0.000279051606008,0.0,7
1496,canaan,1,0.000351143132771,0.0,7
1497,guard,21,0.000719046983676,0.00133511999096,1
1498,parezc,1,0.0002922067625,0.0,1
1499,siquem,1,0.000180307925498,0.0,8
1500,vestidur,3,0.000285591613912,0.000429238583141,3
1501,vac,7,0.000851686852763,0.00156069939081,5
1502,vay,2,0.000281238767321,0.0,1
1503,enfermed,1,0.000292331736869,0.0,7
1504,var,4,0.000376945262902,0.000492296228263,10
1505,vas,2,0.000432029138628,5.24325256896e-05,1
1506,mañan,12,0.0011632000687,0.00101080544255,0
1507,demas,2,0.000180307925498,0.0,8
1508,cedron,1,0.000333645988036,0.0,51
1509,derram,9,0.000473003321586,0.000301718734637,7
1510,senaquerib,1,0.000180307925498,0.0,2
1511,seis,8,0.000302432512861,4.23737198607e-05,5
1512,seir,1,0.000248839189106,0.0,6
1513,recorr,2,0.000180307925498,0.0,7
1514,levit,9,0.000933625742633,0.000103040617517,8
1515,madr,11,0.00171968819989,0.000635700895435,8
1516,puert,34,0.00180272470252,0.0046860038051,3
1517,glori,17,0.001354038493,0.00142074004175,15
1518,primor,1,0.000279484050348,0.0,1
1519,riquez,2,0.000292331736869,0.0,15
1520,merari,3,0.000910994200467,0.000945803938615,8
1521,durm,1,0.000266055650367,0.0,15
1522,utensili,4,0.000384784346577,4.98228831232e-05,5
1523,pid,2,0.000457091275434,0.0,0
1524,pie,9,0.000647850704311,0.000658124538708,3
1525,añad,2,0.000259584524221,7.04071149548e-06,1
1526,menester,2,0.000410315019305,0.0,19
1527,dracm,1,0.000269034915614,0.0,5
1528,mientr,4,0.000206841430096,0.000431554328236,1
1529,sicl,12,0.000604658300547,0.00113249195048,5
1530,balac,2,0.000364385835343,0.0,8
1531,botin,1,0.00024987820262,0.0,7
1532,rebelion,3,0.000292331736869,6.9488476131e-06,13
1533,ocoz,3,0.000276052892452,1.26138662721e-05,2
1534,escap,2,0.000180307925498,0.0,10
1535,junt,25,0.00178525215924,0.0048984955688,3
1536,omnipotent,1,0.000281238767321,0.0,1
1537,gan,2,0.000423539021257,0.0,7
1538,pilat,2,0.000191023545684,0.0,0
1539,podr,8,0.00057799563891,0.000134263328118,1
